# Справочник снаряжения Pocket Rogues, собран из файлов игры 1.38.3.1
#effects
E	100	ItemEffectArtifact		Artifact Effect - Compass	Артефакт		0	0	0	0			Делает тайники более заметными	56		Artifact	Makes hidden places more visible	
E	101	ItemEffectArtifact		Artifact Effect - Crystal (+4 INT)	Артефакт		0	0	4	0			+{0} к Разуму	5		Artifact	+{0} to Intelligence	
E	102	ItemEffectArtifact		Artifact Effect - Eye (+2 INT)	Артефакт		0	0	2	0			+{0} к Разуму	5		Artifact	+{0} to Intelligence	
E	103	ItemEffectArtifact		Artifact Effect - Feather (+20 ArmorSpeed)	Артефакт		0	0	20	0			Штраф к скорости передвижения от ношения доспехов снижен на {0}%	17		Artifact	Penalty to movement speed from wearing armor reduced by {0}%	
E	104	ItemEffectArtifact		Artifact Effect - Fight Speed (+7 persent)	Артефакт		0	0	7	0			Скорость атаки ув. на {0}%	67		Artifact	Attack speed increased by {0}%.	
E	105	ItemEffectArtifact		Artifact Effect - FoxTail (+10 MoveSpeed)	Артефакт		0	0	10	0			Увеличивает скорость передвижения на {0}%	3		Artifact	Increases movement speed by {0}%	
E	106	ItemEffectArtifact		Artifact Effect - FrogLeg (+1 Spheres)	Артефакт		0	0	1	0			Каждая Красная и Синяя сфера эффективнее на {0} ед.	8		Artifact	Each Red and Blue Sphere is more efficient by {0}	
E	107	ItemEffectArtifact		Artifact Effect - FrogLeg (+2 Spheres)	Артефакт		0	0	2	0			Каждая Красная и Синяя сфера эффективнее на {0} ед.	8		Artifact	Each Red and Blue Sphere is more efficient by {0}	
E	108	ItemEffectArtifact		Artifact Effect - Map	Артефакт		0	0	0	0			Открывает доступ к Миникарте. При наличии Хижины Картографа убирает с текущей карты туман войны	19		Artifact	Gives access to the Minimap. If there is a Cartographer Hut, it removes the fog of war from the current map	
E	109	ItemEffectArtifact		Artifact Effect - Mirror	Артефакт		0	0	50	0			Отражает обратно {0}% урона, полученного в ближнем бою	18		Artifact	Reflects {0}% of damage taken in melee	
E	110	ItemEffectArtifact		Artifact Effect - Monocle	Артефакт		0	0	100	0			Полностью убирает влияние надетого головного убора на поле зрения	25		Artifact	Completely removes the effect of the headgear on the field of vision	
E	111	ItemEffectArtifact		Artifact Effect - MonsterBlood (+2 END)	Артефакт		0	0	2	0			+{0} к Выносливости	5		Artifact	+{0} to Endurance	
E	112	ItemEffectArtifact		Artifact Effect - MonsterFang (+1 Dmg)	Артефакт		0	0	1	0			+{0} к наносимому урону	2		Artifact	+{0} to total damage	
E	113	ItemEffectArtifact		Artifact Effect - MonsterFang (+2 Dmg)	Артефакт		0	0	2	0			+{0} к наносимому урону	2		Artifact	+{0} to total damage	
E	114	ItemEffectArtifact		Artifact Effect - MonsterHand (+3 Dmg)	Артефакт		0	0	3	0			+{0} к наносимому урону	2		Artifact	+{0} to total damage	
E	115	ItemEffectArtifact		Artifact Effect - Nail (+Get and Deal Damage)	Артефакт		0	0	7	0			Весь наносимый и получаемый урон ув. на {0}%	57		Artifact	All damage dealt and taken increased by {0}%	
E	116	ItemEffectArtifact		Artifact Effect - RabbitPaw (+1 DropChance)	Артефакт		0	0	1	0			На {0}% увеличивает шанс выпадения предметов	4		Artifact	Increases item drop chance by {0}%	
E	117	ItemEffectArtifact		Artifact Effect - Scales (Reduce Traps Dmg)	Артефакт		0	0	20	0			Ловушки наносят персонажу на {0}% меньше урона	59		Artifact	Traps deal {0}% less damage to the character	
E	118	ItemEffectArtifact		Artifact Effect - Scorp (+2 STR)	Артефакт		0	0	2	0			+{0} к Силе	5		Artifact	+{0} to Strength	
E	119	ItemEffectArtifact		Artifact Effect - Scorp (+4 STR)	Артефакт		0	0	4	0			+{0} к Силе	5		Artifact	+{0} to Strength	
E	120	ItemEffectArtifact		Artifact Effect - Shell0 (+20 Armor)	Артефакт		0	0	20	0			Физ. защита увеличена на {0} ед.	24		Artifact	Phys. def. increased by {0} pts	
E	121	ItemEffectArtifact		Artifact Effect - Shell1 (+40 Armor)	Артефакт		0	0	40	0			Физ. защита увеличена на {0} ед.	24		Artifact	Phys. def. increased by {0} pts	
E	122	ItemEffectArtifact		Artifact Effect - Shell2 (+60 Armor)	Артефакт		0	0	60	0			Физ. защита увеличена на {0} ед.	24		Artifact	Phys. def. increased by {0} pts	
E	123	ItemEffectArtifact		Artifact Effect - Shiny Scale (Chance invert dmg)	Артефакт		0	0	8	0			Любая полученная атака с шансом в {0}% восстановит ОЗ, а не отнимет	58		Artifact	Each attack received has a {0}% chance to restore HP instead of dealing damage	
E	124	ItemEffectArtifact		Artifact Effect - Stone ( + 0.2 MP per Sec)	Артефакт		0	0	2	0			+0.{0}0 к восстановлению ОМ/с	10		Artifact	+0.{0}0 to restore MP/s	
E	125	ItemEffectArtifact		Artifact Effect - Telescope (+2 View)	Артефакт		0	0	14	0			Увеличивает обзор	20		Artifact	Increases the field of view	
E	126	ItemEffectArtifact		Artifact Effect - Tentacle (+14 MP)	Артефакт		0	0	14	0			+{0} к макс. ОМ	1		Artifact	+{0} to max MP	
E	127	ItemEffectArtifact		Artifact Effect - Tentacle (+8 MP)	Артефакт		0	0	8	0			+{0} к макс. ОМ	1		Artifact	+{0} to max MP	
E	128	ItemEffectArtifact		Artifact Effect - WolfFur (+8 HP)	Артефакт		0	0	8	0			+{0} к макс. ОЗ	0		Artifact	+{0} to max HP	
E	129	ItemEffectArtifact		Artifact Effect - WolfFur2 (+14 HP)	Артефакт		0	0	14	0			+{0} к макс. ОЗ	0		Artifact	+{0} to max HP	
E	130	ItemEffectArtifact		Artifact Effect - Empty Bowl	Артефакт	0 0 0 0 0	0	0	5	0			Копит кровь своего владельца. Когда чаша будет заполнена, она выплеснется и разорвет плоть ближайших врагов.	61		Artifact	Accumulates the blood of its owner. When the bowl is full, it will overflow and tear the flesh of nearby enemies.	
E	131	ItemEffectCurse	Effects/Curses/Curse - Bleed Chance	Curse - Bleed Chance	Рваная рана	0 0 0 0 0	0	0	1	0			Каждый полученный удар постепенно заполняет шкалу Кровотечения	-1		Laceration	Each hit taken gradually fills the Bleeding gauge	
E	132	ItemEffectCurse	Effects/Curses/Curse - Coins Price	Curse - Coins Price	Дырявые карманы	0 0 0 0 0	0	0	3	0			Каждая подобранная монета стоит на {0} меньше	-1		Holey pockets	Each coin picked up is worth {0} less	
E	133	ItemEffectCurse	Effects/Curses/Curse - Crit Chance	Curse - Crit Chance	Брешь в защите	0 0 0 0 0	0	0	12	0			Шанс получить критический урон увеличен на {0}%	-1		Breach in defense	Chance to receive critical damage increased by {0}%	
E	134	ItemEffectCurse	Effects/Curses/Curse - Miss Chance	Curse - Miss Chance	Марево	0 0 0 0 0	0	0	8	0			Каждая атака с шансом в {0}% может промахнуться по противнику	-1		Blur	Each attack has a {0}% chance to miss the enemy	
E	135	ItemEffectCurse	Effects/Curses/Curse - Shadow Chance	Curse - Shadow Chance	Мстительный дух	0 0 0 0 0	0	0	15	0			Каждое убитое существо с шансом в {0}% возродится в виде тени и нападет на персонажа	-1		Vengeful Spirit	Each killed creature has a {0}% chance to respawn as a shadow and attack the character	
E	136	ItemEffectCurse	Effects/Curses/Curse - Skills Price	Curse - Skills Price	Истощение	0 0 0 0 0	0	0	15	0			Все навыки расходуют на {0}% больше ОМ	-1		Exhaustion	All skills cost {0}% more MP	
E	137	ItemEffectCurse	Effects/Curses/Curse - Spheres Reduce Effs	Curse - Spheres Reduce Effs	Больная кровь	0 0 0 0 0	0	0	3	0			Каждая красная сфера восстанавливает на {0} ед. меньше ОЗ (при отриц-м значении сферы наносят урон)	-1		Sick blood	Each red orb restores {0} less HP (when negative, these orbs deal damage)	
E	138	ItemEffectCurse	Effects/Curses/Curse - Stun Chance	Curse - Stun Chance	Болевой шок	0 0 0 0 0	0	0	3	0			Каждая полученная атака с шансом в {0}% может оглушить персонажа на 2 с.	-1		Pain shock	Each attack received has a {0}% chance to stun you for 2 s.	
E	139	ItemEffectCurse	Effects/Curses/UniqueItems/Curse - Agl Debaff (low)	Curse - Agl Debaff (low)	Неуклюжесть	0 0 0 0 0	0	0	4	0			Ловкость снижена на {0} ед.	-1		Clumsiness	Agility reduced by {0} points	
E	140	ItemEffectCurse	Effects/Curses/UniqueItems/Curse - End Debaff (low)	Curse - End Debaff (low)	Хрупкость	0 0 0 0 0	0	0	4	0			Выносливость снижена на {0} ед.	-1		Fragility	Endurance reduced by {0} points	
E	141	ItemEffectCurse	Effects/Curses/UniqueItems/Curse - Int Debaff (low)	Curse - Int Debaff (low)	Невежество	0 0 0 0 0	0	0	4	0			Разум снижен на {0} ед.	-1		Ignorance	Intelligence reduced by {0} points	
E	142	ItemEffectCurse	Effects/Curses/UniqueItems/Curse - Str Debaff (low)	Curse - Str Debaff (low)	Немощность	0 0 0 0 0	0	0	4	0			Сила снижена на {0} ед.	-1		Frailty	Strength reduced by {0} points	
E	143	ItemEffectArt_RingSkill	Effects/RingEffects/1_37/Ring Effect - Add Skill Lvl	Ring Effect - Add Skill Lvl	Радужное кольцо	0 0 0 0 0	0	0	1	0	2/0/0 4/0/0 6/0/0 8/0/0 10/0/0	Стальная крепость|Поглотитель боли|Обет святости|Рваные раны|Освященное оружие|Рубящий удар|Жнец|Рокот боя|Бросок щита|Зазубренная стрела|Быстрый выстрел|Калечащий выстрел|Дымовая шашка|Лечебные травы|Тень|Эльфийский выстрел|Мощный выстрел|Сквозной выстрел|Шаровая молния|Огненный шар|Клинок Света|Подчинение|Восстановление|Барьер|Огненное дыхание|Ледяной шип|Силовая волна|Кровопийца|Выпад|Казнь|Шаг убийцы|Веер клинков|Метка Жертвы|Арбалетный выстрел|Паутинный болт|Арбалетный залп|Костолом|Крушитель|Коготь боли|Боевое Безумие|Ярость|Упоение Битвой|Неистовство|Алая Жатва|Стальной вихрь|Проклятая душа|Сфера Тьмы|Дыхание смерти|Призыв Скелета-Лучника|Призыв Скелета|Призыв Зомби|Алая Печать|Печать Смерти|Печать Проклятых	Уровень навыка '{TITLE}' увеличен на {0}	66		Rainbow ring	The skill level of '{TITLE}' is increased by {0}	Steel fortress|Pain eater|Vow of sanctity|Torn wounds|Blessed weapon|Slashing strike|Reaper|Roar of battle|Shield throw|Jagged arrow|Quick shot|Crippling shot|Smoke bomb|Healing herbs|Shadow|Elven shot|Powerful shot|Through shot|Ball lightning|Fireball|Blade of Light|Mind control|Restoration|Barrier|Fire breath|Ice spike|Power wave|Bloodsucker|Lunge|Execution|Assassin's step|Fan of blades|Victim's Mark|Crossbow shot|Web bolt|Crossbow volley|Bonecrusher|Crusher|Claw of pain|Battle Madness|Rage|Battle Frenzy|Fury|Crimson Harvest|Steel whirlwind|Cursed soul|Sphere of Darkness|Breath of Death|Summon Skeleton-Archer|Summon Skeleton|Summon Zombie|Crimson Seal|Death Seal|Seal of the Damned
E	144	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Bone	Ring Effect Base - Bone	Костяное кольцо	0 0 0 0 0	0	0	10	0	12/9/0 15/12/0 17/15/0 20/18/0 25/24/0		Любой рядовой враг, убитый персонажем, с шансом в {1}% может возродиться в виде тени. Время жизни такого существа равно {2} с.	29		Bone ring	Any ordinary enemy killed by a character with a {1}% chance can be reborn as a shadow. The lifetime of such a creature is {2} s.	
E	145	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Gold	Ring Effect Base - Gold	Золотой перстень	0 0 0 0 0	0	0	10	0	2/0/0 3/0/0 4/0/0 5/0/0 6/0/0		Выпавшие монеты притягиваются к персонажу, а их стоимость всегда на {1} выше	39		Gold ring	Dropped coins are attracted to the character, and their value is always {1} higher	
E	146	ItemEffectArt_RingSkill	Effects/RingEffects/MainRings/Ring Effect Base - Rainbow	Ring Effect Base - Rainbow	Радужное кольцо	0 0 0 0 0	0	0	1	0	1/0/0 2/0/0 3/0/0 4/0/0 5/0/0		Любой {TYPE} навык получает +{0} к текущему уровню	69		Rainbow ring	Any {TYPE} skill gains +{0} to its current level	
E	147	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Shine	Ring Effect Base - Shine	Сияющее кольцо	0 0 0 0 0	0	0	0	0	2/0/0 3/0/0 4/0/0 6/0/0 8/0/0		Шанс найти экипировку лучшего качества увеличен на {1}%	27		Shining ring	Chance to find better quality equipment increased by {1}%	
E	148	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Smoke	Ring Effect Base - Smoke	Дымное кольцо	0 0 0 0 0	0	0	30	0	60/2/0 80/2/0 100/3/0 120/3/0 150/4/0		Вокруг персонажа вращаются {2} магические сферы, при столкновении с врагом наносящие {1}% от урона персонажа	28		Smoke ring	{2} magic spheres revolve around the character, dealing {1}% of the character's damage when colliding with an enemy	
E	149	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Snake	Ring Effect Base - Snake	Змеиный перстень	0 0 0 0 0	0	0	0	0	6/0/0 8/0/0 10/0/0 15/0/0 20/0/0		Персонаж может увернуться от любой атаки с шансом в {1}%	38		Snake ring	The character can dodge any attack with a {1}% chance	
E	150	ItemEffectArtifact	Effects/RingEffects/MainRings/Ring Effect Base - Steel	Ring Effect Base - Steel	Стальное кольцо	0 0 0 0 0	0	0	10	0	6/12/0 10/11/0 14/10/0 20/9/0 25/8/0		Персонажа окутывает магический щит, повышающий макс. запас ОЗ на {1} ед. При разрушении щит отбрасывает ближайших врагов, но требует перезарядки в {2} сек.	26		Steel ring	The character is enveloped in a magic shield, which increases the max HP reserve by {1} points. When destroyed, the shield knocks back nearby enemies, but requires a {2} second cooldown	
E	151	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add  Max Damage Percent	Ring Effect - Add  Max Damage Percent	Чудовищная сила	0 0 0 0 0	0	0	0	0	5/0/0 7/0/0 10/0/0 14/0/0 18/0/0		Весь наносимый урон увеличен на {1}%	37		Monstrous power	All damage dealt increased by {1}%	
E	152	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add HP and MP Percent	Ring Effect - Add HP and MP Percent	Внутренняя сила	0 0 0 0 0	0	0	0	0	5/0/0 8/0/0 10/0/0 12/0/0 16/0/0		Увеличивает макс. запас ОЗ и ОМ на {1}%	44		Inner strength	Increases the max amount of HP and MP by {1}%	
E	153	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add HP Max Percent	Ring Effect - Add HP Max Percent	Накопитель жизни	0 0 0 0 0	0	0	0	0	10/0/0 12/0/0 16/0/0 20/0/0 24/0/0		Увеличивает макс. запас ОЗ на {1}%	35		Life accumulator	Increases the max amount of HP by {1}%	
E	154	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add HP Reg Percent	Ring Effect - Add HP Reg Percent	Регенерация	0 0 0 0 0	0	0	0	0	6/0/0 8/0/0 10/0/0 15/0/0 20/0/0		Увеличивает скорость восстановления ОЗ на {1}%	31		Regeneration	Increases HP recovery rate by {1}%	
E	155	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add MoveSpeed Percent	Ring Effect - Add MoveSpeed Percent	Атлетизм	0 0 0 0 0	0	0	0	0	6/0/0 8/0/0 10/0/0 14/0/0 18/0/0		Увеличивает скорость передвижения на {1}%	3		Athleticism	Increases movement speed by {1}%	
E	156	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add MP Max Percent	Ring Effect - Add MP Max Percent	Накопитель магии	0 0 0 0 0	0	0	0	0	10/0/0 12/0/0 16/0/0 20/0/0 24/0/0		Увеличивает макс. запас ОМ на {1}%	36		Magic accumulator	Increases the max amount of MP by {1}%	
E	157	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add MP Reg Percent	Ring Effect - Add MP Reg Percent	Второе дыхание	0 0 0 0 0	0	0	0	0	6/0/0 8/0/0 10/0/0 15/0/0 20/0/0		Увеличивает скорость восстановления ОМ на {1}%	32		Second wind	Increases MP recovery rate by {1}%	
E	158	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Push Percent	Ring Effect - Add Push Percent	Отбрасывание	0 0 0 0 0	0	0	0	0	30/0/0 40/0/0 50/0/0 62/0/0 75/0/0		Любая атака отбрасывает цель на {1}% эффективнее	33		Discarding	Any attack knocks back the target {1}% more efficiently	
E	159	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Stat Agility	Ring Effect - Add Stat Agility	Характеристика – Ловкость	0 0 0 0 0	0	0	0	0	3/0/0 5/0/0 8/0/0 12/0/0 15/0/0		Увеличивает Ловкость на {1} ед.	5		Characteristics – Agility	Increases Agility by {1} pts.	
E	160	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Stat Endurance	Ring Effect - Add Stat Endurance	Характеристика – Выносливость	0 0 0 0 0	0	0	0	0	3/0/0 5/0/0 8/0/0 12/0/0 15/0/0		Увеличивает Выносливость на {1} ед.	5		Characteristics – Endurance	Increases Endurance by {1} pts.	
E	161	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Stat Intelligence	Ring Effect - Add Stat Intelligence	Характеристика – Разум	0 0 0 0 0	0	0	0	0	3/0/0 5/0/0 8/0/0 12/0/0 15/0/0		Увеличивает Разум на {1} ед.	5		Characteristics – Intelligence	Increases Intelligence by {1} pts.	
E	162	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Stat Strength	Ring Effect - Add Stat Strength	Характеристика – Сила	0 0 0 0 0	0	0	0	0	3/0/0 5/0/0 8/0/0 12/0/0 15/0/0		Увеличивает Силу на {1} ед.	5		Characteristics – Strength	Increases Strength by {1} pts.	
E	163	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add Weap Max Damage Chance	Ring Effect - Add Weap Max Damage Chance	Оружейный Мастер	0 0 0 0 0	0	0	0	0	30/0/0 40/0/0 50/0/0 65/0/0 80/0/0		Вероятность нанести макс. урон оружием увеличена на {1}%	34	179	Weapon Master	Probability to apply max. weapon damage increased by {1}%	
E	164	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Add XP Percent	Ring Effect - Add XP Percent	Проницательность	0 0 0 0 0	0	0	0	0	7/0/0 9/0/0 12/0/0 15/0/0 18/0/0		Увеличивает получаемый опыт на {1}%	30		Insight	Increases experience gained by {1}%	
E	165	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Aura Anti Humanoid	Ring Effect - Aura Anti Humanoid	Пламя Скверны	0 0 0 0 0	0	0	0	0	5/0/0 7/0/0 9/0/0 12/0/0 14/0/0		Ближайшие гуманоиды отбрасываются и ежесекундно получают урон, равный {1}% от урона персонажа	53		Flame of Fel	Nearby humanoids are knocked back and take damage equal to {1}% of the character's damage every second	
E	166	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Aura Anti Undead	Ring Effect - Aura Anti Undead	Пламя Святости	0 0 0 0 0	0	0	0	0	5/0/0 7/0/0 9/0/0 12/0/0 14/0/0		Ближайшая нежить ежесекундно отбрасывается и получает урон, равный {1}% от урона персонажа	52		Flame of Holiness	Nearby undead are knocked back every second and take damage equal to {1}% of the character's damage	
E	167	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Aura Fire Shield	Ring Effect - Aura Fire Shield	Внутреннее пламя	0 0 0 0 0	0	0	0	0	20/0/0 25/0/0 30/0/0 35/0/0 40/0/0		При получении урона вокруг персонажа образуется кольцо огня, наносящее ближайшим врагам урон, равный {1}% полученного персонажем	41		Inner flame	When receiving damage, the ring of fire deals damage to nearby enemies equal to {1}% of the damage taken by the character	
E	168	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Aura Slow	Ring Effect - Aura Slow	Аура Вязкости	0 0 0 0 0	0	0	0	0	18/0/0 24/0/0 30/0/0 35/0/0 40/0/0		Ближайшие враги двигаются на {1}% медленнее	51		Aura of Viscosity	Nearby enemies move {1}% slower	
E	169	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Resist Pois Pert Percent	Ring Effect - Resist Pois Pert Percent	Иммунитет	0 0 0 0 0	0	0	0	0	20/0/0 23/0/0 26/0/0 30/0/0 35/0/0		Сопротивление отравлению и окаменению на {1}% выше	40		Immunity	Poison and Petrification Resistances {1}% higher	
E	170	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Skill Points Damage	Ring Effect - Skill Points Damage	Дыхание Хаоса	0 0 0 0 0	0	0	0	0	1/0/0 2/0/0 3/0/0 4/0/0 5/0/0		Наносимый урон увеличен на случ. величину между 0 и 0.{1} ед. за каждое неиспользованное очко навыка (но не более чем на [тек. этаж * 4] очков)	50		Breath of Chaos	Damage dealt is increased by a random amount between 0 and 0.{1} points for each unused skill point (but not more than [current floor * 4] points)	
E	171	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Skill Points Defence	Ring Effect - Skill Points Defence	Духовная сила	0 0 0 0 0	0	0	0	0	2/0/0 3/0/0 4/0/0 5/0/0 7/0/0		Физ. защита увеличена на 0.{1} ед. за каждое неиспользованное очко навыка (но не более чем на [тек. этаж * 5] очков)	54		Spiritual strength	Phys. defense increased by 0.{1} points for each unused skill point (but not more than [current floor * 5] points)	
E	172	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Stat Eff - Endurance	Ring Effect - Stat Eff - Endurance	Стальная плоть	0 0 0 0 0	0	0	0	0	35/0/0 40/0/0 45/0/0 50/0/0 60/0/0		Каждая единица Выносливости дополнительно увеличивает запас ОЗ на 0.{1} ед.	43		Steel flesh	Each point of Endurance additionally increases HP by 0.{1} pts.	
E	173	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Stat Eff - Intelligence	Ring Effect - Stat Eff - Intelligence	Озарение	0 0 0 0 0	0	0	0	0	35/0/0 40/0/0 45/0/0 50/0/0 60/0/0		Каждая единица Разума дополнительно увеличивает запас ОМ на 0.{1} ед.	43		Enlightenment	Each point of Intelligence increases the MP by an additional 0.{1} pts.	
E	174	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Stat Eff - Strength	Ring Effect - Stat Eff - Strength	Неудержимая мощь	0 0 0 0 0	0	0	0	0	20/0/0 25/0/0 30/0/0 35/0/0 45/0/0		Каждая единица Силы дополнительно увеличивает урон на 0.{1} ед.	43		Unstoppable power	Each point of Strength additionally increases damage by 0.{1} pts.	
E	175	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Up Def - Down Dmg	Ring Effect - Up Def - Down Dmg	Глухая оборона	0 0 0 0 0	0	0	0	0	10/10/0 12/9/0 14/8/0 16/7/0 20/5/0		Физ. защита увеличена на {1}%, но наносимый урон снижен на {2}%	46	177	Blind defense	Phys. defense increased by {1}%, but damage dealt decreased by {2}%	
E	176	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Up Def - Down Speed	Ring Effect - Up Def - Down Speed	Стойкость	0 0 0 0 0	0	0	30	0	16/0/0 20/0/0 25/0/0 30/0/0 35/0/0		Эффективность надетой брони на {1}% выше, но и штраф к скорости передвижения выше на {0}%	47		Persistence	Equipped armor is {1}% more effective, but movement speed penalty is {0}% higher	
E	177	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Up Dmg - Down Def	Ring Effect - Up Dmg - Down Def	Слепая ярость	0 0 0 0 0	0	0	0	0	10/10/0 12/9/0 14/8/0 16/7/0 20/5/0		Наносимый урон увеличен на {1}%, но физ. защита снижена на {2}%	45	175	Blind fury	Damage dealt increased by {1}%, but phys. defense reduced by {2}%	
E	178	ItemEffectArtifact	Effects/RingEffects/Ring Effect - Weapon Min and Max	Ring Effect - Weapon Min and Max	Берсерк	0 0 0 0 0	0	0	0	0	30/0/0 35/0/0 40/0/0 45/0/0 50/0/0		Минимальный урон от оружия на {1}% ниже, а максимальный - на столько же выше	48	179	Berserk	The minimum weapon damage is {1}% lower, and the maximum damage is the same amount higher	
E	179	ItemEffectArtifact	Effects/RingEffects/Ring Effect S - Dis Weapon Min and Max	Ring Effect S - Dis Weapon Min and Max	Сосредоточенность	0 0 0 0 0	0	0	0	0			Оружие всегда наносит средний урон	49	178,163	Concentration	Weapons always do medium damage	
E	180	ItemEffectArtifact	Effects/RingEffects/Ring Effect S - Ignore Mechanisms	Ring Effect S - Ignore Mechanisms	Хладнокровие	0 0 0 0 0	0	0	0	0			Все механизмы становятся нейтральны к персонажу, если он не атакует первым	42		Composure	All mechanisms become neutral to the character if he does not attack first	
E	181	ItemEffectWeapon	Effects/Weapon Effects/1.23/Melee Effect - Defence	Melee Effect - Defence	Дуэлянт	40 60 80 120 150	0	0	0	0			Физ. защита увеличена на {0} ед.	-1		Duelist	Phys. def. increased by {0} pts	
E	182	ItemEffectWeapon	Effects/Weapon Effects/1.23/Melee Effect - Ignore Shield	Melee Effect - Ignore Shield	Таран	30 40 50 65 80	0	0	0	0			Удары этим оружием игнорируют {0}% защиты поднятого щита цели	-1		Battering Ram	Hits with this weapon ignore {0}% of the defense provided by the target’s raised shield	
E	183	ItemEffectWeapon	Effects/Weapon Effects/1.23/Melee Effect - Range	Melee Effect - Range	Размах	10 15 18 24 30	0	0	0	0			Область действия атакующих навыков ув. на {0}%	-1		Range	The range of attack skills is increased by {0}%	
E	184	ItemEffectWeapon	Effects/Weapon Effects/1.23/Weapon Effect - Bum	Weapon Effect - Bum	Подрывник	75 100 150 200 300	0	0	0	0			Погибнув от атаки этим оружием цель взрывается, нанося существам вокруг {0}% полученного урона	-1		Exploder	When a target dies to an attack with this weapon, it explodes, dealing {0}% of the damage it took to nearby creatures	
E	185	ItemEffectWeapon	Effects/Weapon Effects/1.23/Weapon Effect - Damage Mod	Weapon Effect - Damage Mod	Острота	2 3 5 7 10	0	0	0	0			Базовый урон увеличен на {0} единицы	-1		Sharpness	Base damage increased by {0} points	
E	186	ItemEffectWeapon	Effects/Weapon Effects/1.23/Weapon Effect - Devouring	Weapon Effect - Devouring	Поглощение Душ	20 25 30 40 50	0	0	0	0			При убийстве персонаж получает на {0}% больше опыта, но из существ выпадает меньше предметов и золота	-1		Absorption of the Souls	On kill, the character gains {0}% more experience, but item and gold drops from creatures are reduced	
E	187	ItemEffectWeapon	Effects/Weapon Effects/1.23/Weapon Effect - Murderer	Weapon Effect - Murderer	Душегуб	15 20 25 30 35	0	0	0	0			Увеличивает наносимый оружием урон на {0}%, но каждый успешный удар возвращает хозяину оружия урон, равный 1% его макс. ОЗ	-1		Murderer	Increases weapon damage dealt by {0}%, but each successful hit deals damage to the wielder equal to 1% of their max HP	
E	188	ItemEffectWeapon	Effects/Weapon Effects/1.23/Weapon Effect - Paralisys	Weapon Effect - Paralisys	Паралич	25 32 40 55 70	0	0	0	0			С шансом в {0}% в течение 5 секунд после удара цель вместо восст. ОЗ будет получать то же значение урона, что должна была восстановить	-1		Paralysis	With a {0}% chance, for 5 s after a hit, the target takes damage instead of HP restoration equal to the amount it would have recovered	
E	189	ItemEffectWeapon	Effects/Weapon Effects/1.33/Weapon Effect - Damage Animals	Weapon Effect - Damage Animals	Живодер	12 20 25 35 50	0	0	0	0			Каждый удар наносит на {0}% больше урона зверям	-1		Flayer	Each hit deals {0}% more damage to beasts	
E	190	ItemEffectWeapon	Effects/Weapon Effects/1.33/Weapon Effect - David	Weapon Effect - David	Убийца великанов	15 20 25 30 40	0	0	0	0			Существа, чей уровень выше, чем кол-во очков навыков персонажа, получают на {0}% больше урона	-1		Giant slayer	Creatures whose level is higher than the character’s number of Skill Points take {0}% more damage	
E	191	ItemEffectWeapon	Effects/Weapon Effects/1.33/Weapon Effect - First Punch	Weapon Effect - First Punch	Яростный натиск	30 40 50 65 80	0	0	0	0			Первый удар по противнику всегда наносит ему на {0}% больше урона	-1		Furious onslaught	The first hit against an enemy always deals {0}% more damage	
E	192	ItemEffectWeapon	Effects/Weapon Effects/1.33/Weapon Effect - Frost	Weapon Effect - Frost	Мороз	2 3 5 8 12	1	0	0	0			Оружие наносит доп. {0} ед. ледяного урона	-1		Frost	The weapon deals an additional {0} ice damage	
